"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://br4.bet.br/terms-and-conditions","text/html;charset=utf-8","200","OK","Non-Indexable","Canonicalised","Terms And Conditions","20","198","1. INTRODUÇÃO, APLICAÇÃO E NATUREZA DA ATIVIDADEEstes Termos e Condições de Uso regulam o acesso, o cadastro, a navegação e a utilização das plataformas de apos...","163","1093","","0","","0","Apostas","7","Comunidade","10","index, follow","","","http://localhost/terms-and-conditions","","","","","","571219","140700","140700","20,852","","22739","2923","7,779","0,000","Very Hard","31,151","1","0","","68","68","0","100,000","50","30","0","13","11","0","","","","","358a76441c8bd338f14e47e48ab5ea4b","0,171","Wed, 02 Sep 2026 14:23:17 GMT","","","","pt-BR","1.1","","","","","","https://br4.bet.br/terms-and-conditions","2026-09-02 12:14:10"
"https://br4.bet.br/verifyRA.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,038","Mon, 27 Jul 2026 22:07:51 GMT","","","","","1.1","","","","","","https://br4.bet.br/verifyRA.svg","2026-09-02 12:14:10"
"https://br4.bet.br/play/evolution-oss/bac-bo","text/html;charset=utf-8","200","OK","Indexable","","Keno 8 (1 Minute) Galaxsys: Como Jogar com Segurança | BR4BET","61","592","Experimente Bac Bo na BR4BET. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","222","1464","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/play/evolution-oss/bac-bo","","","","","","163722","46709","46709","6,922","","56","34","1,647","34,453","Hard","1,176","1","2","","1","1","0","1,470","48","32","0","13","11","0","","","","","6756ed1973884883928ca1443cb543df","0,286","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/play/evolution-oss/bac-bo","2026-09-02 12:14:10"
"https://br4.bet.br/sports/overview","text/html;charset=utf-8","200","OK","Indexable","","Esportes - Apostas esportivas | BR4BET","38","350","Tudo sobre Esportes com as melhores cotações na BR4BET. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","181","1200","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/sports/overview","","","","","","162725","46488","46488","6,890","","18","12","1,500","0,000","Very Hard","1,005","1","1","","68","68","0","100,000","46","30","0","13","11","0","","","","","3ce99c41ebd29b29a49aa76f82a98a3a","0,329","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/sports/overview","2026-09-02 12:14:10"
"https://br4.bet.br/sports/virtual","text/html;charset=utf-8","200","OK","Indexable","","Virtual - Apostas esportivas | BR4BET","37","331","Tudo sobre Virtual com as melhores cotações na BR4BET. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","180","1186","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/sports/virtual","","","","","","162657","46460","46460","6,885","","18","12","1,500","0,000","Very Hard","1,005","1","1","","1","1","0","1,470","46","30","0","13","11","0","","","","","ad76e425fb1f2d4a85558ef7eea2a3a4","0,310","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/sports/virtual","2026-09-02 12:14:10"
"https://br4.bet.br/play/spribe/mines","text/html;charset=utf-8","200","OK","Indexable","","Mines da Spribe: Como Funciona, Rules e Mecânica | BR4BET","57","542","Experimente Mines na BR4BET. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","221","1457","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/play/spribe/mines","","","","","","163673","46713","46713","6,923","","56","34","1,647","34,453","Hard","1,171","1","2","","1","1","0","1,470","48","32","0","13","11","0","","","","","4cef70b5913e93e216188fe79644e8c3","0,399","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/play/spribe/mines","2026-09-02 12:14:10"
"https://br4.bet.br/_nuxt/entry.Dba1MHoe.css","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,029","Tue, 18 Aug 2026 17:19:34 GMT","","","","","1.1","","","","","","https://br4.bet.br/_nuxt/entry.Dba1MHoe.css","2026-09-02 12:14:11"
"https://br4.bet.br/vip/tournaments","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | BR4BET","23","220","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/vip/tournaments","","","","","","165661","46858","46858","6,944","","56","34","1,647","34,453","Hard","1,153","1","1","","1","1","0","1,470","47","30","0","13","11","0","","","","","bc936a5c12502c19f30fadb5fd2bfb30","0,321","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/vip/tournaments","2026-09-02 12:14:10"
"https://br4.bet.br/sports/futebol/s-66","text/html;charset=utf-8","200","OK","Indexable","","Futebol - Apostas esportivas | BR4BET","37","339","Tudo sobre Futebol com as melhores cotações na BR4BET. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","180","1192","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/sports/futebol/s-66","","","","","","162726","46503","46503","6,892","","18","12","1,500","0,000","Very Hard","1,005","1","2","","68","68","0","100,000","46","30","0","13","11","0","","","","","1a7e42ef327917c46be5bbd94c55a208","0,333","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/sports/futebol/s-66","2026-09-02 12:14:11"
"https://br4.bet.br/sports/volei/s-69","text/html;charset=utf-8","200","OK","Indexable","","Vôlei - Apostas esportivas | BR4BET","35","317","Tudo sobre Vôlei com as melhores cotações na BR4BET. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","178","1175","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/sports/volei/s-69","","","","","","162721","46501","46501","6,891","","18","12","1,500","0,000","Very Hard","1,005","1","2","","68","68","0","100,000","46","30","0","13","11","0","","","","","a194bcbc79b40d77e8144be5d6e9ff2e","0,289","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/sports/volei/s-69","2026-09-02 12:14:11"
"https://br4.bet.br/funds-and-transactions-policy","text/html;charset=utf-8","200","OK","Non-Indexable","Canonicalised","Funds And Transactions Policy","29","273","INTRODUÇÃO A presente Política de Fundos e Transações Financeiras (“Política”) define as diretrizes e regras aplicáveis aos depósitos, saques e movimentaçõ...","158","990","","0","","0","4. TRANSAÇÕES FINANCEIRAS","25","5. GESTÃO DAS CONTAS GRÁFICAS, TRANSACIONAL E PROPRIETÁRIA","58","index, follow","","","http://localhost/funds-and-transactions-policy","","","","","","203100","58999","58999","8,744","","2140","314","6,815","18,265","Very Hard","8,039","1","0","","68","68","0","100,000","47","30","0","13","11","0","","","","","74cdb307d3f831f6d644b72e75fd7992","0,163","Fri, 28 Aug 2026 16:25:40 GMT","","","","pt-BR","1.1","","","","","","https://br4.bet.br/funds-and-transactions-policy","2026-09-02 12:14:11"
"https://br4.bet.br/casino/crash-games","text/html;charset=utf-8","200","OK","Indexable","","Crash Games - jogos de cassino online | BR4BET","46","429","Explore Crash Games na BR4BET. Jogos de Cassino online com tecnologia avançada, pagamentos rápidos e uma experiência segura em ambiente 100% regulamentado. Diversão com transparência para maiores de 18 anos. Jogue com responsabilidade.","235","1565","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/casino/crash-games","","","","","","187949","48756","48756","7,226","","67","38","1,763","38,371","Hard","1,058","1","1","","69","68","0","100,000","52","36","0","13","11","0","","","","","6c3c2af26c678ea40529a92db5975ccc","0,377","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/casino/crash-games","2026-09-02 12:14:11"
"https://br4.bet.br/_nuxt/Game.UhQdtgvQ.css","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,023","Mon, 27 Jul 2026 22:07:51 GMT","","","","","1.1","","","","","","https://br4.bet.br/_nuxt/Game.UhQdtgvQ.css","2026-09-02 12:14:11"
"https://br4.bet.br/annual-statement","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | BR4BET","23","220","Apostas online","14","92","","0","","0","Informe de Rendimentos","22","Apostas","7","index, follow","","","https://br4.bet.br/annual-statement","","","","","","164386","46741","46741","6,927","","124","45","2,756","34,838","Hard","1,411","1","0","","68","68","0","100,000","45","30","0","13","11","0","","","","","305705d71abff928ab9adca32b17bf43","0,275","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/annual-statement","2026-09-02 12:14:11"
"https://br4.bet.br/casino/live","text/html;charset=utf-8","200","OK","Indexable","","Live - jogos de cassino online | BR4BET","39","345","Explore Live na BR4BET. Jogos de Cassino online com tecnologia avançada, pagamentos rápidos e uma experiência segura em ambiente 100% regulamentado. Diversão com transparência para maiores de 18 anos. Jogue com responsabilidade.","228","1506","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/casino/live","","","","","","187746","48749","48749","7,225","","67","38","1,763","38,371","Hard","1,056","1","1","","205","68","0","100,000","52","36","0","13","11","0","","","","","46eb39f2b476992354cd565637daef7","0,311","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/casino/live","2026-09-02 12:14:11"
"https://br4.bet.br/_nuxt/default.CgNkY4R1.css","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,015","Mon, 27 Jul 2026 22:07:51 GMT","","","","","1.1","","","","","","https://br4.bet.br/_nuxt/default.CgNkY4R1.css","2026-09-02 12:14:11"
"https://br4.bet.br/promotions/mega-multipla","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | BR4BET","23","220","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/promotions/mega-multipla","","","","","","177374","48558","48558","7,196","","56","34","1,647","34,453","Hard","1,082","1","1","","13","13","0","19,120","47","30","0","13","11","0","","","","","b129884b50a7723520d2be1d8884383d","0,295","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/promotions/mega-multipla","2026-09-02 12:14:11"
"https://br4.bet.br/imgs/flags/brazil-flag-icon.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,017","Thu, 23 Jul 2026 18:07:05 GMT","","","","","1.1","","","","","","https://br4.bet.br/imgs/flags/brazil-flag-icon.svg","2026-09-02 12:14:12"
"https://br4.bet.br/blog","text/html","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","0","","68","68","0","100,000","0","0","0","0","0","0","","","","","","0,322","","https://br4.bet.br/","HTTP Redirect","","","1.1","","","","","","https://br4.bet.br/blog","2026-09-02 12:14:11"
"https://br4.bet.br/cdn-cgi/l/email-protection","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","74","68","0","100,000","0","0","0","0","0","0","","","","","","0,036","","","","","","1.1","","","","","","https://br4.bet.br/cdn-cgi/l/email-protection","2026-09-02 12:14:12"
"https://br4.bet.br/vip/missions","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | BR4BET","23","220","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/vip/missions","","","","","","162112","46250","46250","6,854","","56","34","1,647","34,453","Hard","1,176","1","1","","1","1","0","1,470","47","30","0","13","11","0","","","","","ef928b7208ffa25eb371b6b067f0d6b7","0,314","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/vip/missions","2026-09-02 12:14:11"
"https://br4.bet.br/_nuxt/Alerts.CECIyeq-.css","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,028","Mon, 27 Jul 2026 22:07:51 GMT","","","","","1.1","","","","","","https://br4.bet.br/_nuxt/Alerts.CECIyeq-.css","2026-09-02 12:14:12"
"https://br4.bet.br/promotions/cashback-diario-de-ate-25-em-slots-crash","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | BR4BET","23","220","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/promotions/cashback-diario-de-ate-25-em-slots-crash","","","","","","177536","48595","48595","7,202","","56","34","1,647","34,453","Hard","1,096","1","1","","13","13","0","19,120","47","30","0","13","11","0","","","","","1f7f36e1a1ab4a6d31080c2f2f113762","0,338","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/promotions/cashback-diario-de-ate-25-em-slots-crash","2026-09-02 12:14:12"
"https://br4.bet.br/play/evolution-oss/football-studio","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Football Studio - Evolution Oss | BR4BET","57","518","Experimente Football Studio na BR4BET. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","231","1514","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/play/evolution-oss/football-studio","","","","","","163586","46577","46577","6,903","","56","34","1,647","34,453","Hard","1,182","1","2","","2","1","0","1,470","48","32","0","13","11","0","","","","","e15eb3e19e3119cf207af241625f1f34","0,388","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/play/evolution-oss/football-studio","2026-09-02 12:14:12"
"https://br4.bet.br/play/tada/fortune-garuda-500","text/html;charset=utf-8","200","OK","Indexable","","Keno 8 (1 Minute) Galaxsys: Como Jogar com Segurança | BR4BET","61","592","Experimente Fortune Garuda 500 na BR4BET. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","234","1546","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/play/tada/fortune-garuda-500","","","","","","163777","46740","46740","6,927","","56","34","1,647","34,453","Hard","1,177","1","2","","12","12","0","17,650","48","32","0","13","11","0","","","","","ce52c4c9e025b037419f2d2c78589d67","0,290","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/play/tada/fortune-garuda-500","2026-09-02 12:14:12"
"https://br4.bet.br/play/galaxsys/rocketon","text/html;charset=utf-8","200","OK","Indexable","","Rocketon Galaxsys: Como Jogar, Regras e Cashout | BR4BET","56","538","Experimente Rocketon na BR4BET. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","224","1479","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/play/galaxsys/rocketon","","","","","","163728","46697","46697","6,920","","56","34","1,647","34,453","Hard","1,174","1","2","","1","1","0","1,470","48","32","0","13","11","0","","","","","8240e9ced8214389a32ca2fb30babbfa","0,361","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/play/galaxsys/rocketon","2026-09-02 12:14:12"
"https://br4.bet.br/vip/mini-games","text/html;charset=utf-8","200","OK","Indexable","","Mini Games - Gamificação - Cometa Gaming","40","398","Jogue mini games para ganhar pontos e recompensas incríveis","59","390","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/vip/mini-games","","","","","","164184","46572","46572","6,902","","56","34","1,647","34,453","Hard","1,162","1","1","","1","1","0","1,470","47","30","0","13","11","0","","","","","eafaec6b2b0ad7dd92d3949bb1b42c08","0,433","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/vip/mini-games","2026-09-02 12:14:12"
"https://br4.bet.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,010","","","","","","1.1","","","","","","https://br4.bet.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","2026-09-02 12:14:12"
"https://br4.bet.br/sports/futebol/europa/c-16808","text/html;charset=utf-8","200","OK","Indexable","","Europa - Apostas esportivas | BR4BET","36","334","Tudo sobre Europa com as melhores cotações na BR4BET. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","179","1190","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/sports/futebol/europa/c-16808","","","","","","162733","46504","46504","6,892","","18","12","1,500","0,000","Very Hard","1,005","1","3","","68","68","0","100,000","46","30","0","13","11","0","","","","","1c5ee91e6a79ab5c3a53c482182e1304","0,373","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/sports/futebol/europa/c-16808","2026-09-02 12:14:12"
"https://br4.bet.br/play/pragmatic/fortune-of-olympus","text/html;charset=utf-8","200","OK","Indexable","","Keno 8 (1 Minute) Galaxsys: Como Jogar com Segurança | BR4BET","61","592","Experimente Fortune Of Olympus na BR4BET. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","234","1545","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/play/pragmatic/fortune-of-olympus","","","","","","163817","46745","46745","6,928","","56","34","1,647","34,453","Hard","1,180","1","2","","1","1","0","1,470","48","32","0","13","11","0","","","","","f9d8f3c0d3c21f9823d0f8a0441a514e","0,338","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/play/pragmatic/fortune-of-olympus","2026-09-02 12:14:12"
"https://br4.bet.br/sports/tenis/s-68","text/html;charset=utf-8","200","OK","Indexable","","Tênis - Apostas esportivas | BR4BET","35","321","Tudo sobre Tênis com as melhores cotações na BR4BET. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","178","1178","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://br4.bet.br/sports/tenis/s-68","","","","","","162721","46498","46498","6,891","","18","12","1,500","0,000","Very Hard","1,005","1","2","","68","68","0","100,000","46","30","0","13","11","0","","","","","639eea4788a7f7b2d4b71953b03e223a","0,350","","","","","pt-BR","1.1","","","","","","https://br4.bet.br/sports/tenis/s-68","2026-09-02 12:14:12"
